"","Timestamp","Age","Gender","Country","State","self.emplyed","family.history","seek.treatment","MH.interferes.work","company.size","work.remotely","tech.company","MH.benefits","know.care.options","employer.discussed.MH.wellness","employer.privode.resources","anonymity.protected","easy.leave","MH.discuss.neg.consq","PH.discuss.neg.consq","discuss.MH.coworkers","discuss.MH.supervisor","MH.inerview","PH.inerview","serious","MH.neg.cons"
"954",2014,36,"F","United States","WA","No","Yes","Yes","Rarely","6-25","No","Yes","Don't know","No","No","Don't know","Don't know","Don't know","Yes","Maybe","Some of them","No","No","No","Don't know","No"
"955",2014,38,"M","United States","TN","No","No","No",NA,"6-25","No","Yes","No","No","No","No","Yes","Don't know","Maybe","No","Some of them","Yes","Maybe","Maybe","Don't know","No"
"956",2014,33,"M","Germany",NA,"No","Yes","Yes","Often","26-100","No","Yes","Don't know","Not sure","Yes","No","Yes","Somewhat easy","No","No","Some of them","Yes","Yes","Yes","Yes","No"
"957",2014,30,"M","United States","WA","No","Yes","No","Never","More than 1000","No","No","Don't know","No","No","Don't know","Don't know","Don't know","Yes","Maybe","No","No","No","No","No","No"
"958",2014,34,"M","Netherlands",NA,"Yes","Yes","Yes","Rarely","1-5","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Very easy","No","No","Yes","Some of them","No","Maybe","Yes","No"
"959",2014,26,"M","United States","CA","No","No","Yes","Rarely","More than 1000","No","Yes","Yes","Not sure","Don't know","Don't know","Don't know","Don't know","No","No","Some of them","Some of them","No","Maybe","No","No"
"960",2014,33,"M","United Kingdom",NA,"No","No","No",NA,"More than 1000","No","Yes","Don't know","Not sure","Don't know","Don't know","Don't know","Don't know","No","No","Some of them","Yes","Maybe","Maybe","Don't know","No"
"961",2014,32,"M","United Kingdom",NA,"No","No","No",NA,"6-25","No","Yes","Don't know","No","No","No","Don't know","Very easy","No","No","No","Yes","No","Maybe","No","No"
"962",2014,25,"M","Germany",NA,"Yes","No","No","Sometimes","6-25","Yes","Yes","No","Yes","No","No","Yes","Somewhat easy","No","No","Some of them","Yes","Yes","Yes","Yes","No"
"963",2014,35,"M","Germany",NA,"Yes","No","Yes","Sometimes","26-100","Yes","No","Don't know","No","No","No","Don't know","Somewhat difficult","Yes","Maybe","Yes","No","No","Maybe","Don't know","No"
"964",2014,24,"M","United Kingdom",NA,"Yes","Yes","No","Often","1-5","Yes","Yes","Don't know","Not sure","No","No","Don't know","Don't know","Maybe","No","Some of them","Some of them","No","Maybe","Don't know","No"
"965",2014,55,"M","United Kingdom",NA,"No","No","Yes","Often","More than 1000","No","No","Yes","Yes","Yes","Yes","Don't know","Somewhat easy","Yes","Maybe","No","Some of them","No","Maybe","No","Yes"
"966",2014,33,"M","United Kingdom",NA,"Yes","Yes","Yes","Sometimes","1-5","Yes","Yes","No","Yes","No","No","No","Very difficult","Yes","Maybe","Some of them","Some of them","No","Maybe","No","Yes"
"967",2014,26,"F","United Kingdom",NA,"Yes","Yes","Yes","Sometimes","1-5","Yes","Yes","No","No","No","No","Don't know","Very easy","Maybe","No","Some of them","Yes","No","Maybe","Yes","No"
"968",2014,25,"M","United Kingdom",NA,"No","No","No","Never","6-25","Yes","Yes","Don't know","Not sure","Don't know","Don't know","Don't know","Very easy","No","No","Yes","Yes","No","No","Don't know","No"
"969",2014,45,"M","United Kingdom",NA,"No","Yes","No","Rarely","100-500","No","No","Don't know","No","No","No","Don't know","Don't know","Maybe","No","Some of them","No","No","Maybe","Don't know","No"
"970",2014,33,"F","United Kingdom",NA,"Yes","No","Yes","Sometimes","1-5","Yes","Yes","No","Yes","Yes","Yes","Yes","Very easy","No","No","Some of them","Yes","No","No","Don't know","No"
"971",2014,43,"M","United States","MI","No","No","No","Sometimes","More than 1000","Yes","Yes","No","Not sure","No","No","Don't know","Very difficult","Yes","Maybe","No","No","No","Maybe","No","Yes"
"972",2014,30,"M","United Kingdom",NA,"Yes","No","Yes","Sometimes","6-25","No","Yes","No","Yes","No","No","No","Very difficult","Yes","Yes","No","No","No","No","Yes","Yes"
"973",2014,40,"M","United States","IN","No","Yes","Yes","Rarely","6-25","No","Yes","Don't know","Not sure","No","Don't know","Don't know","Don't know","No","No","Yes","Yes","No","Maybe","Don't know","No"
"974",2014,49,"M","United States","GA","No","Yes","No","Never","More than 1000","No","Yes","Yes","Yes","Yes","Yes","Yes","Don't know","No","No","Yes","Yes","No","No","Yes","No"
"975",2014,29,"M","Germany",NA,"No","No","No",NA,"6-25","No","Yes","Don't know","Not sure","No","No","Don't know","Somewhat easy","No","No","Some of them","Yes","Maybe","Yes","Don't know","No"
"976",2014,26,"M","Germany",NA,"No","No","No",NA,"500-1000","No","Yes","Don't know","No","Don't know","Don't know","Don't know","Don't know","No","No","Some of them","Some of them","Maybe","Maybe","Don't know","No"
"977",2014,38,"NA","United States","WA","No","No","No","Never","More than 1000","No","Yes","Yes","Yes","Yes","Yes","Yes","Somewhat easy","Maybe","Maybe","Some of them","Some of them","No","Maybe","No","Yes"
"978",2014,27,"M","France",NA,"No","Yes","No",NA,"500-1000","No","No","Yes","Yes","Don't know","No","Yes","Somewhat easy","Maybe","Maybe","No","Some of them","No","Maybe","Don't know","Yes"
"979",2014,26,"M","Belgium",NA,"No","No","No","Never","6-25","No","Yes","Yes","No","No","No","No","Somewhat easy","Maybe","No","No","No","No","No","Don't know","No"
"980",2014,28,"M","United Kingdom",NA,"No","Yes","Yes","Often","26-100","No","Yes","No","No","No","No","Don't know","Somewhat easy","Maybe","Maybe","Yes","Yes","No","No","No","No"
"981",2014,40,"M","United States","ME","No","Yes","Yes","Sometimes","1-5","Yes","Yes","No","No","No","No","Don't know","Don't know","Maybe","Maybe","Some of them","Yes","No","Maybe","No","No"
"982",2014,37,"F","Canada",NA,"Yes","Yes","Yes","Rarely","1-5","Yes","Yes","No","Yes","No","No","Yes","Somewhat easy","Yes","Maybe","Some of them","Some of them","Maybe","Maybe","Don't know","Yes"
"983",2014,34,"F","United Kingdom",NA,"No","Yes","Yes","Often","26-100","Yes","No","Yes","Yes","No","Yes","No","Somewhat easy","Yes","Yes","Some of them","No","No","No","Don't know","No"
"984",2014,28,"M","United States","NY","No","Yes","Yes","Often","100-500","No","Yes","Don't know","Not sure","No","Don't know","Don't know","Don't know","Maybe","No","Some of them","Some of them","No","Yes","Don't know","No"
"985",2014,27,"M","Canada",NA,"No","No","No","Never","26-100","No","Yes","Yes","Not sure","Yes","No","Yes","Very easy","No","No","Yes","Yes","Maybe","Maybe","Yes","No"
"986",2014,29,"M","United Kingdom",NA,"No","No","Yes","Sometimes","6-25","Yes","Yes","No","No","No","No","Don't know","Very easy","No","No","Yes","Yes","No","Yes","Yes","No"
"987",2014,39,"F","United Kingdom",NA,"No","Yes","No","Rarely","500-1000","Yes","Yes","Don't know","Not sure","No","No","Don't know","Somewhat difficult","Yes","Yes","No","No","No","No","No","Yes"
"988",2014,28,"M","United Kingdom",NA,"No","No","No","Often","6-25","No","Yes","No","No","No","No","No","Somewhat difficult","Yes","No","No","No","No","Yes","Yes","No"
"989",2014,23,"M","United States","PA","No","Yes","No","Sometimes","26-100","No","Yes","Yes","Not sure","Yes","Yes","Yes","Somewhat easy","No","No","No","No","No","Maybe","Don't know","No"
"990",2014,8,"NA","Bahamas, The","IL","Yes","Yes","Yes","Often","1-5","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Very easy","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"991",2014,38,"M","United Kingdom",NA,"No","No","No",NA,"1-5","Yes","Yes","No","No","No","No","Yes","Somewhat easy","No","No","Some of them","Yes","No","No","Don't know","No"
"992",2014,19,"M","United Kingdom",NA,"No","No","No",NA,"6-25","No","Yes","Yes","No","No","Yes","Don't know","Very easy","No","No","Yes","Yes","No","No","Yes","No"
"993",2014,30,"F","United States","IL","No","Yes","Yes","Sometimes","26-100","No","Yes","Yes","Yes","Yes","Don't know","Yes","Very easy","No","No","Some of them","No","No","No","Yes","No"
"994",2014,28,"M","United Kingdom",NA,"Yes","No","No",NA,"1-5","Yes","Yes","No","Yes","No","No","Yes","Very easy","Maybe","Maybe","No","No","No","No","Yes","No"
"995",2014,20,"M","India",NA,"No","No","Yes","Sometimes","26-100","No","Yes","Don't know","No","No","No","Don't know","Don't know","Yes","No","No","No","No","Maybe","Yes","No"
"996",2014,35,"M","United Kingdom",NA,"Yes","No","No","Sometimes","1-5","No","Yes","Don't know","Not sure","No","Don't know","Don't know","Somewhat easy","No","No","Some of them","Yes","No","No","Don't know","No"
"997",2014,39,"M","United States","MN","No","No","Yes","Rarely","100-500","Yes","Yes","Yes","Yes","No","No","Yes","Very easy","Maybe","No","Some of them","Yes","No","No","Don't know","No"
"998",2014,31,"F","United States","TX","No","Yes","No","Never","More than 1000","No","No","Yes","Not sure","No","Don't know","Don't know","Don't know","Yes","Yes","No","No","No","No","Don't know","No"
"999",2014,32,"M","United Kingdom",NA,"No","No","No","Rarely","500-1000","No","Yes","No","No","No","No","Don't know","Don't know","Yes","No","No","No","No","No","Don't know","No"
"1000",2014,27,"M","Sweden",NA,"No","No","No",NA,"6-25","No","Yes","No","No","No","No","Don't know","Don't know","No","No","No","No","No","No","Don't know","No"
"1001",2014,25,"M","United States","PA","No","Yes","Yes","Often","6-25","Yes","Yes","Yes","Yes","No","Don't know","Yes","Somewhat easy","No","No","Yes","Yes","Maybe","Maybe","Don't know","No"
"1002",2014,42,"M","United States","IN","No","Yes","Yes","Sometimes","6-25","Yes","Yes","Don't know","No","No","Don't know","Don't know","Don't know","Maybe","No","Some of them","Yes","No","Maybe","Don't know","No"
"1003",2014,34,"M","United States","PA","No","Yes","Yes","Often","100-500","No","Yes","Yes","Yes","No","No","Yes","Very easy","No","No","Yes","Yes","Maybe","Maybe","Don't know","No"
"1004",2014,26,"F","United States","OH","No","No","Yes","Sometimes","26-100","Yes","Yes","Don't know","No","No","Don't know","Don't know","Don't know","Maybe","No","Some of them","No","Maybe","Maybe","Don't know","Yes"
"1005",2014,35,"M","United Kingdom",NA,"No","Yes","Yes","Sometimes","1-5","No","Yes","No","Yes","No","No","Yes","Very easy","Yes","Yes","Some of them","Some of them","No","Maybe","Yes","Yes"
"1006",2014,34,"M","United Kingdom",NA,"No","No","No","Never","500-1000","No","Yes","Don't know","No","No","Don't know","Don't know","Very easy","Maybe","No","Yes","Yes","No","No","Yes","No"
"1007",2014,38,"M","United States","PA","No","Yes","Yes","Sometimes","100-500","Yes","No","Yes","Yes","No","Yes","Yes","Very easy","No","No","Yes","Yes","Yes","Yes","Don't know","No"
"1008",2014,34,"M","United States","SD","No","No","No","Sometimes","100-500","No","Yes","Don't know","No","No","No","Don't know","Don't know","Yes","No","Some of them","No","No","Maybe","Don't know","No"
"1009",2014,39,"M","United States","IN","No","Yes","Yes","Sometimes","6-25","Yes","Yes","No","Yes","No","No","Yes","Somewhat easy","No","No","Some of them","Yes","Maybe","Yes","Yes","No"
"1010",2014,44,"F","United States","CA","No","No","No",NA,"100-500","No","Yes","Don't know","Not sure","No","No","Don't know","Don't know","Yes","No","No","No","No","No","Don't know","No"
"1011",2014,40,"M","United States","TN","No","No","No",NA,"More than 1000","No","No","Yes","Yes","Yes","Yes","Yes","Don't know","Maybe","No","No","Yes","No","No","Don't know","No"
"1012",2014,33,"F","United States","TX","Yes","No","No","Never","1-5","Yes","Yes","No","Yes","Don't know","Don't know","Yes","Somewhat easy","Maybe","No","No","Some of them","No","No","Yes","No"
"1013",2014,24,"F","United States","TN","No","Yes","No","Sometimes","More than 1000","No","No","Yes","Yes","No","Don't know","Don't know","Somewhat difficult","Yes","Maybe","Some of them","Some of them","No","No","No","Yes"
"1014",2014,38,"F","United States","OR","No","Yes","No","Sometimes","26-100","Yes","Yes","Don't know","Not sure","Don't know","Don't know","Don't know","Don't know","No","No","Some of them","Yes","No","No","Don't know","No"
"1015",2014,31,"M","United States","SD","No","No","No","Sometimes","More than 1000","No","Yes","Yes","Not sure","Yes","Yes","Yes","Don't know","Yes","Maybe","Some of them","Some of them","No","Maybe","Yes","No"
"1016",2014,23,"M","Israel",NA,"No","No","No",NA,"100-500","No","Yes","Don't know","Not sure","No","No","Yes","Very easy","Maybe","No","Some of them","Yes","Maybe","Yes","Don't know","No"
"1017",2014,26,"F","United States","NY","No","No","No",NA,"6-25","No","Yes","Don't know","Not sure","No","No","Don't know","Somewhat easy","No","No","Yes","Yes","No","Maybe","Yes","No"
"1018",2014,46,"NA","United States","CT","No","No","Yes","Often","More than 1000","No","No","Yes","Yes","Yes","Yes","Don't know","Don't know","Yes","No","Some of them","Some of them","No","No","No","Yes"
"1019",2014,30,"M","United States","CA","No","Yes","Yes","Sometimes","26-100","Yes","Yes","Yes","No","No","No","Don't know","Don't know","Maybe","No","Some of them","No","No","Maybe","Don't know","No"
"1020",2014,25,"M","United States",NA,"No","No","No","Rarely","26-100","Yes","Yes","Don't know","No","No","No","Don't know","Somewhat easy","Yes","No","Some of them","Some of them","No","Yes","Don't know","Yes"
"1021",2014,19,"M","Canada",NA,"No","No","No","Never","26-100","Yes","Yes","Don't know","No","No","No","Don't know","Somewhat easy","No","No","Some of them","Some of them","No","Maybe","No","No"
"1022",2014,30,"F","United States","GA","No","Yes","Yes","Sometimes","500-1000","No","No","Yes","Yes","Yes","Yes","Yes","Somewhat easy","Maybe","Maybe","Some of them","Some of them","No","No","No","Yes"
"1023",2014,32,"M","United States","TN","No","No","No","Never","6-25","No","Yes","Yes","Yes","Yes","Yes","Don't know","Somewhat easy","No","No","Yes","Yes","No","Maybe","Yes","No"
"1024",2014,32,"M","United Kingdom",NA,"No","No","No",NA,"6-25","No","Yes","No","No","No","No","Don't know","Don't know","Maybe","Maybe","No","No","No","Maybe","Don't know","No"
"1025",2014,37,"M","United States","IN","No","Yes","No","Sometimes","26-100","Yes","Yes","Don't know","No","No","No","Don't know","Somewhat easy","Maybe","No","Some of them","Some of them","No","Maybe","No","No"
"1026",2014,42,"M","United States","CA","No","Yes","Yes","Sometimes","6-25","Yes","Yes","Don't know","No","No","Don't know","Don't know","Don't know","Maybe","Maybe","Some of them","Some of them","No","No","Don't know","No"
"1027",2014,25,"F","United States","OR","No","No","No","Never","More than 1000","No","Yes","Yes","Yes","Yes","Yes","Don't know","Don't know","Maybe","No","Some of them","Yes","Maybe","No","Yes","No"
"1028",2014,19,"M","United States","IN","No","No","No","Sometimes","1-5","No","Yes","Don't know","Not sure","No","No","Don't know","Don't know","No","No","Some of them","Yes","Maybe","Maybe","Don't know","No"
"1029",2014,40,"F","United States","GA","No","Yes","No","Never","100-500","Yes","Yes","Yes","Yes","Yes","No","Don't know","Don't know","Yes","Yes","No","No","No","No","Don't know","No"
"1030",2014,34,"M","United States","IN","No","No","No",NA,"More than 1000","No","No","Yes","Not sure","Yes","Don't know","Don't know","Don't know","Maybe","Maybe","Some of them","Yes","No","No","Don't know","No"
"1031",2014,26,"M","United States","MN","No","Yes","No",NA,"6-25","No","Yes","Don't know","Not sure","No","No","Don't know","Don't know","No","No","Some of them","Yes","No","No","Yes","No"
"1032",2014,31,"M","United States","MN","No","Yes","Yes","Rarely","6-25","No","Yes","Don't know","Not sure","Don't know","Don't know","Yes","Don't know","No","No","Yes","Yes","Maybe","Maybe","Yes","No"
"1033",2014,40,"M","United States","NC","No","Yes","No","Sometimes","More than 1000","Yes","No","Yes","Not sure","Yes","Don't know","Don't know","Don't know","Yes","Maybe","Some of them","Some of them","No","Maybe","No","No"
"1034",2014,31,"F","United States","FL","No","Yes","Yes","Often","26-100","No","Yes","No","No","No","No","No","Very difficult","Yes","No","No","No","No","Yes","No","Yes"
"1035",2014,36,"M","United States","MN","No","No","No","Never","100-500","No","No","Don't know","No","No","Don't know","Don't know","Don't know","Yes","Maybe","No","No","No","Maybe","Don't know","Yes"
"1036",2014,35,"M","Canada",NA,"No","Yes","No","Sometimes","6-25","Yes","Yes","No","Yes","No","No","Don't know","Don't know","Maybe","No","No","Some of them","No","No","Don't know","No"
"1037",2014,26,"M","Australia",NA,"No","Yes","Yes","Sometimes","26-100","Yes","Yes","No","No","No","No","Yes","Don't know","No","No","Yes","Yes","No","Maybe","Yes","No"
"1038",2014,44,"M","United States","MO","No","No","No",NA,"More than 1000","Yes","No","Don't know","No","Don't know","Don't know","Yes","Don't know","Yes","No","Some of them","No","No","No","No","No"
"1039",2014,34,"F","United States","CA","No","No","No","Sometimes","1-5","No","Yes","No","Not sure","No","No","Don't know","Very easy","No","No","Some of them","Yes","No","Maybe","Yes","No"
"1040",2014,35,"M","United States","OR","No","No","No",NA,"6-25","Yes","Yes","No","No","No","No","Don't know","Don't know","No","No","No","No","No","No","Don't know","No"
"1041",2014,28,"F","United States","OH","No","Yes","Yes","Sometimes","26-100","Yes","Yes","Don't know","No","No","No","Don't know","Somewhat easy","Yes","No","Some of them","Some of them","No","Maybe","No","No"
"1042",2014,33,"M","United States","NY","No","No","No",NA,"6-25","Yes","Yes","Yes","No","Don't know","Yes","Yes","Don't know","No","No","Some of them","Yes","No","No","Yes","No"
"1043",2014,40,"M","United States","WI","No","Yes","Yes","Sometimes","More than 1000","Yes","Yes","Yes","Yes","No","Yes","Don't know","Don't know","Yes","No","No","No","No","Maybe","Don't know","No"
"1044",2014,26,"M","United States","WA","No","No","Yes","Sometimes","6-25","No","Yes","Yes","Yes","No","No","Yes","Don't know","Maybe","No","Some of them","No","No","Maybe","Don't know","No"
"1045",2014,29,"F","United Kingdom",NA,"No","No","Yes","Often","More than 1000","No","No","Yes","Yes","No","No","Don't know","Don't know","Maybe","No","Some of them","No","No","Yes","No","Yes"
"1046",2014,26,"F","Canada",NA,"No","Yes","Yes","Sometimes","100-500","No","Yes","Yes","Not sure","No","No","Yes","Don't know","Maybe","No","Some of them","No","No","Maybe","Don't know","No"
"1047",2014,33,"NA","Italy",NA,"No","Yes","Yes","Sometimes","6-25","No","Yes","No","Not sure","No","No","Don't know","Somewhat easy","No","No","Some of them","Yes","No","No","Don't know","No"
"1048",2014,28,"M","Brazil",NA,"No","Yes","No","Sometimes","100-500","No","Yes","No","No","No","No","Don't know","Somewhat easy","No","No","Some of them","Some of them","No","No","Don't know","Yes"
"1049",2014,41,"M","United States","IL","Yes","No","Yes","Often","1-5","Yes","No","No","Yes","Yes","Yes","Yes","Very difficult","No","No","Some of them","Some of them","No","No","Yes","Yes"
"1050",2014,39,"M","United Kingdom",NA,"Yes","Yes","Yes","Sometimes","1-5","Yes","Yes","No","Yes","Yes","Yes","Yes","Somewhat difficult","No","No","Yes","Yes","No","Maybe","Yes","Yes"
"1051",2014,26,"F","United States","WA","No","Yes","Yes","Sometimes","More than 1000","No","Yes","Yes","Yes","No","No","Don't know","Don't know","No","No","Some of them","Yes","No","Maybe","No","Yes"
"1052",2014,23,"F","United States","IL","No","Yes","No","Sometimes","26-100","No","No","No","No","No","No","Don't know","Somewhat difficult","Yes","No","No","Some of them","No","Maybe","No","No"
"1053",2014,35,"M","Switzerland",NA,"No","Yes","Yes","Often","More than 1000","No","Yes","Don't know","Not sure","No","No","Yes","Very easy","No","No","Some of them","Some of them","No","Maybe","No","No"
"1054",2014,36,"M","United States","FL","No","No","No","Never","1-5","Yes","Yes","Don't know","Not sure","Don't know","Don't know","Don't know","Very easy","No","No","Some of them","Some of them","No","No","Don't know","No"
"1055",2014,42,"M","United States","TN","No","No","No","Rarely","More than 1000","No","No","Don't know","No","No","Don't know","Don't know","Don't know","Maybe","No","Some of them","No","No","Maybe","No","No"
"1056",2014,39,"M","United States","WA","No","Yes","Yes","Sometimes","500-1000","No","Yes","Yes","Yes","No","Don't know","Yes","Very easy","No","No","Some of them","Yes","No","No","Yes","No"
"1057",2014,27,"M","United States","CA","No","No","No","Never","6-25","No","Yes","Don't know","No","No","Don't know","Don't know","Don't know","Maybe","No","Some of them","Yes","Maybe","Maybe","Don't know","No"
"1058",2014,33,"M","United States","FL","Yes","No","No","Never","6-25","Yes","Yes","Don't know","No","No","No","No","Very easy","Maybe","No","Some of them","Yes","No","Maybe","Yes","No"
"1059",2014,31,"M","Canada",NA,"No","Yes","Yes","Often","More than 1000","No","Yes","Yes","Not sure","Don't know","Don't know","Don't know","Don't know","Maybe","No","Some of them","No","No","Maybe","Don't know","No"
"1060",2014,28,"F","United States","OR","No","No","Yes","Rarely","6-25","No","Yes","Yes","Yes","Don't know","Yes","Yes","Very easy","No","No","Some of them","Some of them","No","Yes","Don't know","No"
"1061",2014,29,"F","United States","NJ","No","No","Yes","Often","More than 1000","Yes","No","Yes","No","No","No","Don't know","Somewhat easy","No","No","Some of them","Yes","Maybe","Maybe","Don't know","No"
"1062",2014,27,"M","United States","CA","No","No","Yes","Sometimes","100-500","No","Yes","Don't know","Not sure","No","No","Yes","Very difficult","Maybe","No","Some of them","No","No","Maybe","No","No"
"1063",2014,44,"M","United States","FL","Yes","No","No","Never","1-5","Yes","Yes","Don't know","No","No","No","Yes","Somewhat difficult","No","No","No","No","No","No","Don't know","No"
"1064",2014,25,"M","United States","UT","No","No","Yes","Often","6-25","Yes","Yes","Don't know","No","No","No","Don't know","Somewhat easy","Maybe","No","Some of them","No","No","Maybe","Don't know","No"
"1065",2014,24,"M","Germany",NA,"No","Yes","Yes","Sometimes","6-25","No","Yes","No","No","No","No","Don't know","Somewhat easy","Maybe","No","Yes","Yes","No","No","Don't know","No"
"1066",2014,25,"M","South Africa",NA,"No","Yes","Yes","Often","6-25","No","No","Don't know","No","No","No","Yes","Don't know","No","No","Some of them","Yes","No","Maybe","No","Yes"
"1067",2014,34,"M","United States","NJ","No","No","No","Never","6-25","Yes","Yes","Yes","Not sure","Don't know","Don't know","Don't know","Somewhat easy","Maybe","Maybe","No","Some of them","No","Maybe","Don't know","No"
"1068",2014,26,"M","United States","PA","No","No","No","Never","More than 1000","No","No","Yes","Yes","No","Don't know","Don't know","Somewhat difficult","Maybe","No","No","Yes","No","No","Don't know","No"
"1069",2014,48,"M","United States","IN","No","No","No","Never","26-100","No","No","Yes","Yes","Yes","Yes","Yes","Don't know","Maybe","No","Some of them","Yes","No","Maybe","Don't know","No"
"1070",2014,34,"M","Greece",NA,"No","No","No",NA,"26-100","Yes","Yes","No","No","No","No","Don't know","Very difficult","Yes","Maybe","Some of them","No","No","Maybe","No","No"
"1071",2014,39,"F","United States","OH","No","No","Yes","Sometimes","6-25","Yes","Yes","No","No","No","No","Don't know","Don't know","Maybe","Maybe","Some of them","Some of them","No","Maybe","No","No"
"1072",2014,43,"M","United States","OH","No","No","No","Sometimes","More than 1000","Yes","Yes","Yes","Not sure","No","Yes","Don't know","Don't know","Maybe","No","No","No","No","No","Don't know","No"
"1073",2014,41,"M","United States","IL","No","No","No","Rarely","More than 1000","No","Yes","Yes","Yes","Yes","Yes","Don't know","Don't know","Maybe","Maybe","Some of them","No","No","No","Yes","Yes"
"1074",2014,25,"M","United States","IN","No","No","No","Never","More than 1000","No","No","Don't know","No","No","No","Don't know","Don't know","No","No","Some of them","Yes","No","No","Don't know","No"
"1075",2014,31,"M","United States","CA","No","No","Yes","Sometimes","100-500","No","Yes","Yes","Yes","No","No","Don't know","Somewhat easy","Maybe","No","Some of them","No","No","Maybe","No","No"
"1076",2014,40,"M","United States","WA","No","Yes","Yes","Sometimes","More than 1000","No","Yes","Yes","Yes","Yes","Yes","Yes","Don't know","Yes","Yes","No","No","No","Maybe","No","Yes"
"1077",2014,43,"M","United States","VA","Yes","Yes","Yes","Sometimes","1-5","Yes","Yes","Yes","Not sure","No","Don't know","Don't know","Don't know","Maybe","Maybe","Some of them","Some of them","No","Maybe","Don't know","No"
"1078",2014,27,"F","United States","WA","No","Yes","Yes","Often","More than 1000","No","Yes","Yes","Yes","Yes","Yes","Yes","Very difficult","Maybe","No","Yes","Some of them","No","Maybe","No","Yes"
"1079",2014,37,"F","United States","NJ","No","Yes","Yes","Sometimes","26-100","Yes","Yes","Yes","Yes","No","Don't know","Don't know","Don't know","Yes","Maybe","No","No","No","Maybe","Don't know","No"
"1080",2014,32,"M","Netherlands",NA,"Yes","No","Yes","Sometimes","1-5","No","Yes","No","No","No","No","Yes","Very difficult","Maybe","No","Some of them","Yes","No","Maybe","No","No"
"1081",2014,25,"M","United States","UT","No","Yes","Yes","Often","1-5","No","Yes","No","Yes","No","No","Yes","Very easy","Maybe","No","Yes","Yes","No","Maybe","No","No"
"1082",2014,29,"M","Netherlands",NA,"No","Yes","Yes","Often","1-5","No","Yes","Don't know","Not sure","Don't know","Yes","Don't know","Very difficult","No","Maybe","Yes","Yes","Maybe","No","Yes","No"
"1083",2014,30,"F","United States","TN","No","Yes","Yes","Often","More than 1000","No","No","Yes","No","No","No","Don't know","Somewhat difficult","Yes","No","No","No","No","Maybe","No","No"
"1084",2014,34,"F","Canada",NA,"No","Yes","Yes","Often","26-100","No","No","Don't know","No","Yes","Don't know","Don't know","Somewhat easy","No","No","Some of them","Some of them","No","No","Yes","No"
"1085",2014,32,"M","United Kingdom",NA,"No","Yes","Yes","Sometimes","1-5","No","No","Yes","Yes","Yes","Yes","Yes","Somewhat easy","Maybe","Maybe","Some of them","Some of them","No","Maybe","No","No"
"1086",2014,37,"M","Germany",NA,"No","No","No",NA,"6-25","No","Yes","Don't know","No","No","No","Yes","Very easy","No","No","Yes","Yes","Maybe","Maybe","Yes","No"
"1087",2014,41,"M","Germany",NA,"No","No","Yes","Sometimes","More than 1000","No","Yes","Don't know","No","No","No","Don't know","Somewhat difficult","No","No","Yes","Yes","No","No","Yes","No"
"1088",2014,38,"M","United States","IN","No","Yes","No","Never","More than 1000","No","No","Yes","Not sure","Yes","Yes","Don't know","Don't know","Yes","Maybe","Some of them","No","No","No","No","No"
"1089",2014,32,"M","United States","IN","No","No","Yes","Sometimes","26-100","No","Yes","Yes","Yes","Yes","Don't know","Yes","Don't know","No","No","Some of them","Yes","No","Maybe","Don't know","No"
"1090",2014,28,"F","United States","CA","No","Yes","Yes","Sometimes","100-500","No","Yes","Yes","Yes","Don't know","Don't know","Don't know","Don't know","Maybe","No","Some of them","Some of them","No","No","Yes","No"
"1091",2014,11,"M","United States","OH","Yes","No","No","Never","1-5","Yes","Yes","No","Yes","No","No","Yes","Very easy","No","No","Some of them","Some of them","No","Maybe","Yes","No"
"1092",2014,43,"M","United States","TX","No","Yes","No","Never","100-500","No","No","Yes","Yes","No","Don't know","Don't know","Somewhat easy","Maybe","No","Some of them","Some of them","No","Maybe","No","No"
"1093",2014,32,"M","United States","TN","No","Yes","Yes","Often","100-500","No","Yes","No","Yes","No","No","Don't know","Very difficult","Yes","No","Yes","Yes","No","Yes","No","No"
"1094",2014,25,"M","United States","WA","No","No","Yes","Sometimes","More than 1000","No","Yes","Yes","Yes","Yes","Don't know","Yes","Don't know","Yes","No","No","No","No","No","Yes","No"
"1095",2014,37,"M","United States","UT","No","No","Yes","Sometimes","100-500","No","Yes","Yes","No","No","Yes","Yes","Very easy","No","No","No","Yes","No","No","Yes","No"
"1096",2014,36,"M","United States","AL","Yes","No","Yes","Sometimes","1-5","No","No","No","Yes","No","No","No","Very difficult","No","No","No","No","No","No","No","Yes"
"1097",2014,24,"M","United States","WI","No","Yes","Yes","Rarely","6-25","Yes","Yes","Don't know","No","No","No","Don't know","Very easy","No","No","Yes","Yes","Maybe","Yes","Yes","No"
"1098",2014,40,"M","United States","WA","No","Yes","Yes","Sometimes","More than 1000","No","Yes","Yes","Not sure","Yes","Don't know","Don't know","Somewhat difficult","Maybe","No","Some of them","Some of them","No","Maybe","Don't know","Yes"
"1099",2014,29,"M","United States","WI","No","No","No",NA,"More than 1000","No","No","Don't know","Not sure","Yes","Don't know","Yes","Somewhat easy","No","No","Some of them","Yes","No","Maybe","Yes","No"
